Source_Name,z_best,Size,angular_size,L_144,Mass_median,flag_mass,fri,frii,hybrid,spiral,relaxed,cshaped,sshaped,misaligned,wings,xshaped,straight,multihotspots,continuous,banding,onesided,restarted,cluster,merger,diffuse,unknown,featurecount,hasanyone,hasanytwo,hasall,has_exactly_1,has_exactly_2,se,ms,em
ILTJ113103.55+383619.8,0.6969876,653.7292665484372,91.64148394669122,3.6130813505130855e+26,11.040521621704102,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ113105.52+554529.8,0.1916716545820236,351.49611585660324,110.15368042655167,1.2644158570986082e+25,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,False,False,False,False,False,False,False
ILTJ113106.74+551857.1,0.2761240834650216,884.7288074472567,210.53984643053667,2.3230427446970604e+25,10.728837966918944,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ113106.76+611506.5,0.3498938679695129,654.0016760208284,132.42119959817512,1.482513327058726e+27,11.36343765258789,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,3,True,True,False,False,True,False,False,True
ILTJ113111.09+373722.3,0.4477980434894562,843.7939959237658,146.91736212238405,1.7648538011948182e+26,8.907879829406738,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,5,True,True,True,False,False,True,True,True
ILTJ113114.70+342929.7,0.1964949369430542,534.2141190882248,164.16318205516447,5.860791951214195e+25,11.229931831359863,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ113147.29+354913.4,0.2211266756057739,544.0654461674693,152.56252082196153,8.203210572336632e+25,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ113149.05+325903.1,1.971175,905.3850196223532,107.99289530542296,8.295377928250789e+27,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ113149.63+594027.8,0.4132729,2131.34504301495,388.94092526329126,7.298845926101477e+25,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ113153.28+332221.3,0.8992528,510.9833022460992,65.60134562737205,2.5481198755920964e+26,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ113153.96+314052.1,1.102959,761.9795729852896,93.18402152417109,4.858795630706902e+26,9.747215270996094,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ113154.53+681811.4,0.4514322,504.1164161002323,87.37054496507795,8.482264863172421e+25,11.529705047607422,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ113213.10+323145.2,0.7593295,586.0959166400147,79.50854632776864,3.5182189277894806e+26,9.539910316467283,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3,True,True,False,False,True,True,False,False
ILTJ113213.26+640432.9,0.8954168,635.0492584596313,81.62965009248506,5.307828759681309e+26,,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,5,True,True,True,False,False,True,True,True
ILTJ113219.89+393537.1,0.1828045696020126,630.3276167748032,205.12404624514195,1.771359335074279e+25,,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,False,False,False,False,False,False,False,False
ILTJ113222.74+555821.4,0.051540371030569,110.5030051878205,109.86875006379066,3.863107235590424e+24,,False,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,10,True,True,False,False,True,True,False,False
ILTJ113236.35+320640.4,0.2511762976646423,849.6582434696841,216.5499134546384,1.760556242101657e+25,11.514928817749023,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ113236.78+361038.2,2.197999954223633,608.6639871013494,73.62466498140046,3.3808586488812444e+27,10.804142951965332,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ113239.47+305440.7,1.024591,654.7408052911593,81.29737255554235,4.685741957165986e+26,11.309121131896973,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ113245.72+343938.0,0.4957968,639.976613176156,105.31609404583403,3.220678062941692e+27,10.75402545928955,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,4,True,True,False,False,True,True,False,False
ILTJ113246.14+375636.6,0.3719936,1129.8928455814962,219.9775627132936,5.556320163375715e+25,10.42073917388916,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ113246.61+393059.6,0.7091475,1679.8419551799586,233.8698510763925,1.5751311361426425e+26,11.65107250213623,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,5,True,True,False,False,True,False,False,True
ILTJ113250.66+505659.1,0.358568787574768,553.870534051351,110.38658197931063,3.0209567552332784e+25,11.097379684448242,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ113251.96+631148.6,0.1113061606884002,356.9336603913229,176.13813394067384,6.813494400926555e+25,,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,5,True,False,False,True,False,False,False,False
ILTJ113256.11+403450.6,0.9474672,730.1935642603613,92.40948624980784,1.6211180991623194e+27,,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ113305.68+503103.4,0.3383929431438446,1363.1064938725135,282.1022394294721,5.179649276203003e+25,,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,5,True,True,True,False,False,True,True,True
ILTJ113306.37+491306.4,1.6861553671891654,940.5121967412572,111.07522633558796,1.132038516400581e+27,,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3,True,True,False,False,True,True,False,False
ILTJ113306.70+592020.6,0.1328292340040207,388.5541720716565,164.6370525288224,9.333675112625248e+24,10.96035861968994,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ113310.90+624933.8,0.1682046055793762,241.6882314781668,84.11918788119031,1.1337418937226974e+25,11.142167091369627,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,5,True,True,False,False,True,True,False,False
ILTJ113318.93+371024.0,0.8834624,935.977981659776,120.78440129807478,1.379610183787317e+27,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ113321.22+410129.9,0.6756324,656.0272234023353,93.13919568696046,2.78219427642062e+26,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ113324.45+603455.7,0.8936149,1377.619738622129,177.18339761769514,2.6076403950444136e+26,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ113326.73+431051.5,0.4243899583816528,480.0421165157836,86.23031352719563,6.700651712549924e+25,11.614115715026855,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,4,True,True,False,False,True,True,False,False
ILTJ113327.88+604508.5,0.1967302858829498,385.6038417721011,118.38393273243838,1.26918934977039e+25,11.38646125793457,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ113328.45+564919.5,0.8189864,776.5023399228505,102.60800804055826,4.091897968467388e+26,,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,4,True,True,False,False,True,True,False,False
ILTJ113337.96+344517.3,0.6492554,767.4548650839648,110.81072455162288,1.2892244207403838e+26,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ113347.41+370058.3,0.5703859925270081,497.3753358103041,76.20127316500104,1.4393653172265904e+26,,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,4,True,True,True,False,False,True,True,True
ILTJ113354.82+623306.8,0.2354075,567.0254257148204,151.6464160430854,8.648384253980529e+25,9.98362636566162,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3,True,True,False,False,True,True,False,False
ILTJ113354.92+490340.0,0.0316250547766685,90.50516494299886,143.21492872320104,4.7931735824727455e+24,,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,False,False,False,False,False,False,False,False
ILTJ113417.24+633243.7,0.3865171074867248,570.8407357389921,108.50535409790902,4.344190246476472e+25,10.79056167602539,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,6,False,False,False,False,False,False,False,False
ILTJ113419.78+304620.4,0.2460751831531524,440.2947860677745,113.92836393687888,2.4423981780927192e+26,11.433667182922363,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,6,True,True,True,False,False,True,True,True
ILTJ113424.53+572025.3,0.7901851,580.751503242562,77.67635429117698,2.912569964313968e+26,11.385125160217283,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
